OrderID,Product,Category,Price,Quantity,Country,OrderDate,TotalSales
44961,Camera,Electronics,1894,4,USA,17-02-2027 08:00,7576
44962,Phone,Accessories,1560.27,3,UK,17-02-2027 09:00,4680.81
44963,Camera,Accessories,1558.42,2,UK,17-02-2027 10:00,3116.84
44964,Tablet,Accessories,1514.61,2,UK,17-02-2027 11:00,3029.22
44965,Phone,Accessories,1290.15,4,Germany,17-02-2027 12:00,5160.6
44966,Headphones,Electronics,471.54,1,Canada,17-02-2027 13:00,471.54
44967,Tablet,Electronics,1218.01,4,Germany,17-02-2027 14:00,4872.04
44968,Phone,Electronics,207.53,3,UK,17-02-2027 15:00,622.59
44969,Headphones,Electronics,158.34,2,Canada,17-02-2027 16:00,316.68
44970,Tablet,Electronics,1692.19,4,UK,17-02-2027 17:00,6768.76
44971,Headphones,Accessories,1127.01,4,Germany,17-02-2027 18:00,4508.04
44972,Phone,Electronics,131.14,3,India,17-02-2027 19:00,393.42
44973,Tablet,Electronics,618.17,1,Canada,17-02-2027 20:00,618.17
44974,Laptop,Accessories,1397.58,3,Canada,17-02-2027 21:00,4192.74
44975,Camera,Electronics,1884.78,4,UK,17-02-2027 22:00,7539.12
44976,Laptop,Electronics,1703.8,1,Germany,17-02-2027 23:00,1703.8
44977,Headphones,Accessories,945.74,1,UK,18-02-2027 00:00,945.74
44978,Phone,Accessories,642.58,1,India,18-02-2027 01:00,642.58
44979,Camera,Electronics,689.23,4,India,18-02-2027 02:00,2756.92
44980,Phone,Accessories,1493.89,2,India,18-02-2027 03:00,2987.78
44981,Headphones,Accessories,1628.42,1,Germany,18-02-2027 04:00,1628.42
44982,Phone,Accessories,794.39,4,India,18-02-2027 05:00,3177.56
44983,Tablet,Electronics,1283.43,1,USA,18-02-2027 06:00,1283.43
44984,Tablet,Electronics,1516.67,3,Germany,18-02-2027 07:00,4550.01
44985,Headphones,Accessories,1706.84,3,Germany,18-02-2027 08:00,5120.52
44986,Phone,Accessories,1317.75,4,UK,18-02-2027 09:00,5271
44987,Headphones,Accessories,1742.16,4,Canada,18-02-2027 10:00,6968.64
44988,Camera,Electronics,634.94,1,Germany,18-02-2027 11:00,634.94
44989,Phone,Accessories,1427.68,3,UK,18-02-2027 12:00,4283.04
44990,Tablet,Accessories,863.91,2,USA,18-02-2027 13:00,1727.82
44991,Laptop,Electronics,1864.41,1,USA,18-02-2027 14:00,1864.41
44992,Tablet,Accessories,515.68,3,Germany,18-02-2027 15:00,1547.04
44993,Phone,Electronics,1595.99,1,Germany,18-02-2027 16:00,1595.99
44994,Phone,Accessories,1870.15,2,Canada,18-02-2027 17:00,3740.3
44995,Phone,Electronics,1396.64,1,USA,18-02-2027 18:00,1396.64
44996,Phone,Accessories,1599.12,2,Germany,18-02-2027 19:00,3198.24
44997,Camera,Electronics,1783.7,3,Germany,18-02-2027 20:00,5351.1
44998,Laptop,Electronics,688.11,1,Germany,18-02-2027 21:00,688.11
44999,Tablet,Accessories,336.59,2,Germany,18-02-2027 22:00,673.18
45000,Camera,Electronics,1879.35,1,Canada,18-02-2027 23:00,1879.35
45001,Headphones,Accessories,171.26,2,Germany,19-02-2027 00:00,342.52
45002,Phone,Accessories,1020.76,1,Germany,19-02-2027 01:00,1020.76
45003,Tablet,Accessories,712.68,3,Germany,19-02-2027 02:00,2138.04
45004,Headphones,Accessories,1153.73,2,India,19-02-2027 03:00,2307.46
45005,Laptop,Electronics,1979.7,4,USA,19-02-2027 04:00,7918.8
45006,Tablet,Electronics,186.88,1,India,19-02-2027 05:00,186.88
45007,Camera,Accessories,1562.27,2,UK,19-02-2027 06:00,3124.54
45008,Headphones,Electronics,146.68,3,Germany,19-02-2027 07:00,440.04
45009,Tablet,Electronics,596.36,4,UK,19-02-2027 08:00,2385.44
45010,Camera,Accessories,1440.55,3,UK,19-02-2027 09:00,4321.65
45011,Phone,Electronics,622.17,3,India,19-02-2027 10:00,1866.51
45012,Tablet,Electronics,1260.41,4,Canada,19-02-2027 11:00,5041.64
45013,Phone,Accessories,1936.93,2,USA,19-02-2027 12:00,3873.86
45014,Headphones,Electronics,1761.99,2,UK,19-02-2027 13:00,3523.98
45015,Headphones,Electronics,1689.03,4,USA,19-02-2027 14:00,6756.12
45016,Headphones,Accessories,467.73,1,Germany,19-02-2027 15:00,467.73
45017,Phone,Accessories,616.39,1,Germany,19-02-2027 16:00,616.39
45018,Phone,Electronics,1596.41,1,Germany,19-02-2027 17:00,1596.41
45019,Camera,Accessories,1487.94,3,USA,19-02-2027 18:00,4463.82
45020,Tablet,Accessories,653.53,2,UK,19-02-2027 19:00,1307.06
45021,Camera,Electronics,914.94,1,Canada,19-02-2027 20:00,914.94
45022,Phone,Accessories,1332.22,3,USA,19-02-2027 21:00,3996.66
45023,Tablet,Electronics,1098.51,4,Canada,19-02-2027 22:00,4394.04
45024,Headphones,Electronics,966.61,2,USA,19-02-2027 23:00,1933.22
45025,Camera,Electronics,290.21,1,Canada,20-02-2027 00:00,290.21
45026,Camera,Accessories,926.42,2,Canada,20-02-2027 01:00,1852.84
45027,Camera,Accessories,1985.11,4,India,20-02-2027 02:00,7940.44
45028,Phone,Accessories,749.68,2,India,20-02-2027 03:00,1499.36
45029,Tablet,Electronics,1418.59,1,India,20-02-2027 04:00,1418.59
45030,Headphones,Accessories,1061.03,2,Germany,20-02-2027 05:00,2122.06
45031,Phone,Accessories,1609.97,4,USA,20-02-2027 06:00,6439.88
45032,Headphones,Electronics,1521.72,3,USA,20-02-2027 07:00,4565.16
45033,Laptop,Electronics,1894.37,4,Canada,20-02-2027 08:00,7577.48
45034,Laptop,Electronics,1336.4,4,USA,20-02-2027 09:00,5345.6
45035,Headphones,Accessories,1900.76,4,UK,20-02-2027 10:00,7603.04
45036,Laptop,Accessories,178.95,2,UK,20-02-2027 11:00,357.9
45037,Tablet,Accessories,872.94,1,India,20-02-2027 12:00,872.94
45038,Tablet,Accessories,1382.97,1,India,20-02-2027 13:00,1382.97
45039,Phone,Accessories,1012.56,2,UK,20-02-2027 14:00,2025.12
45040,Headphones,Accessories,1871.13,4,Canada,20-02-2027 15:00,7484.52
45041,Phone,Electronics,366.96,4,India,20-02-2027 16:00,1467.84
45042,Tablet,Accessories,1012.4,2,Canada,20-02-2027 17:00,2024.8
45043,Tablet,Accessories,1726.74,2,UK,20-02-2027 18:00,3453.48
45044,Tablet,Electronics,1539.15,4,USA,20-02-2027 19:00,6156.6
45045,Camera,Electronics,1603.3,4,Canada,20-02-2027 20:00,6413.2
45046,Laptop,Accessories,978.6,1,India,20-02-2027 21:00,978.6
45047,Phone,Accessories,743.01,3,Germany,20-02-2027 22:00,2229.03
45048,Phone,Accessories,1062.05,4,UK,20-02-2027 23:00,4248.2
45049,Tablet,Electronics,482.05,2,Germany,21-02-2027 00:00,964.1
45050,Camera,Accessories,1318.57,2,UK,21-02-2027 01:00,2637.14
45051,Phone,Electronics,1594.26,3,USA,21-02-2027 02:00,4782.78
45052,Phone,Accessories,236.43,3,India,21-02-2027 03:00,709.29
45053,Camera,Electronics,1238.26,1,Germany,21-02-2027 04:00,1238.26
45054,Tablet,Accessories,1193.34,3,Canada,21-02-2027 05:00,3580.02
45055,Camera,Electronics,601.72,1,UK,21-02-2027 06:00,601.72
45056,Laptop,Electronics,1991.19,3,Germany,21-02-2027 07:00,5973.57
45057,Phone,Electronics,1049.6,1,India,21-02-2027 08:00,1049.6
45058,Laptop,Electronics,1787.2,4,India,21-02-2027 09:00,7148.8
45059,Phone,Accessories,461.69,1,UK,21-02-2027 10:00,461.69
45060,Laptop,Electronics,1522.81,4,USA,21-02-2027 11:00,6091.24
45061,Phone,Accessories,250.66,4,Canada,21-02-2027 12:00,1002.64
45062,Tablet,Accessories,229.43,4,Canada,21-02-2027 13:00,917.72
45063,Headphones,Electronics,465.06,4,India,21-02-2027 14:00,1860.24
45064,Camera,Electronics,1500.83,2,UK,21-02-2027 15:00,3001.66
45065,Phone,Electronics,1994.25,3,India,21-02-2027 16:00,5982.75
45066,Camera,Electronics,1640.85,2,Germany,21-02-2027 17:00,3281.7
45067,Phone,Accessories,906.91,1,Germany,21-02-2027 18:00,906.91
45068,Headphones,Electronics,1322.81,3,Germany,21-02-2027 19:00,3968.43
45069,Tablet,Electronics,1001.76,4,UK,21-02-2027 20:00,4007.04
45070,Tablet,Electronics,570.08,4,Germany,21-02-2027 21:00,2280.32
45071,Camera,Accessories,1270.16,3,UK,21-02-2027 22:00,3810.48
45072,Headphones,Electronics,1106.27,1,Germany,21-02-2027 23:00,1106.27
45073,Camera,Electronics,1121.77,4,Germany,22-02-2027 00:00,4487.08
45074,Tablet,Electronics,220.46,2,UK,22-02-2027 01:00,440.92
45075,Laptop,Electronics,330,3,UK,22-02-2027 02:00,990
45076,Camera,Accessories,1049.42,1,UK,22-02-2027 03:00,1049.42
45077,Phone,Electronics,781.56,3,UK,22-02-2027 04:00,2344.68
45078,Tablet,Accessories,907.5,3,UK,22-02-2027 05:00,2722.5
45079,Phone,Electronics,841.08,1,UK,22-02-2027 06:00,841.08
45080,Headphones,Accessories,1451.7,1,Canada,22-02-2027 07:00,1451.7
45081,Tablet,Electronics,439.26,4,USA,22-02-2027 08:00,1757.04
45082,Tablet,Electronics,1890.07,1,Germany,22-02-2027 09:00,1890.07
45083,Camera,Electronics,993.78,2,India,22-02-2027 10:00,1987.56
45084,Camera,Electronics,746.73,2,UK,22-02-2027 11:00,1493.46
45085,Phone,Accessories,140.23,2,USA,22-02-2027 12:00,280.46
45086,Camera,Accessories,774.74,3,UK,22-02-2027 13:00,2324.22
45087,Laptop,Electronics,1288.93,4,India,22-02-2027 14:00,5155.72
45088,Tablet,Electronics,1614.8,3,Germany,22-02-2027 15:00,4844.4
45089,Headphones,Accessories,1490.81,2,India,22-02-2027 16:00,2981.62
45090,Tablet,Accessories,1189.12,1,Germany,22-02-2027 17:00,1189.12
45091,Phone,Electronics,928.56,3,India,22-02-2027 18:00,2785.68
45092,Camera,Accessories,1098.35,4,Canada,22-02-2027 19:00,4393.4
45093,Tablet,Accessories,1927.41,2,Canada,22-02-2027 20:00,3854.82
45094,Camera,Electronics,1935.59,4,USA,22-02-2027 21:00,7742.36
45095,Phone,Accessories,1626.25,4,UK,22-02-2027 22:00,6505
45096,Camera,Accessories,416.99,2,Canada,22-02-2027 23:00,833.98
45097,Headphones,Electronics,1875.02,4,UK,23-02-2027 00:00,7500.08
45098,Phone,Electronics,1330.99,3,USA,23-02-2027 01:00,3992.97
45099,Tablet,Accessories,1007.82,4,Germany,23-02-2027 02:00,4031.28
45100,Tablet,Electronics,1166.72,4,India,23-02-2027 03:00,4666.88
45101,Headphones,Electronics,1005.2,1,Germany,23-02-2027 04:00,1005.2
45102,Laptop,Accessories,1008.58,4,Germany,23-02-2027 05:00,4034.32
45103,Camera,Electronics,919.3,3,UK,23-02-2027 06:00,2757.9
45104,Tablet,Electronics,1802.11,4,Germany,23-02-2027 07:00,7208.44
45105,Headphones,Accessories,966.1,3,Canada,23-02-2027 08:00,2898.3
45106,Camera,Electronics,518.27,3,Canada,23-02-2027 09:00,1554.81
45107,Phone,Electronics,534.63,2,Germany,23-02-2027 10:00,1069.26
45108,Headphones,Electronics,350.06,3,Canada,23-02-2027 11:00,1050.18
45109,Phone,Electronics,1153.13,1,India,23-02-2027 12:00,1153.13
45110,Phone,Electronics,717.16,3,Canada,23-02-2027 13:00,2151.48
45111,Phone,Accessories,1197.07,1,UK,23-02-2027 14:00,1197.07
45112,Camera,Electronics,1868.63,2,Germany,23-02-2027 15:00,3737.26
45113,Laptop,Electronics,1915.7,1,USA,23-02-2027 16:00,1915.7
45114,Phone,Accessories,681.02,4,Canada,23-02-2027 17:00,2724.08
45115,Tablet,Accessories,518.4,2,Canada,23-02-2027 18:00,1036.8
45116,Camera,Accessories,205.14,4,Canada,23-02-2027 19:00,820.56
45117,Camera,Electronics,618.49,1,India,23-02-2027 20:00,618.49
45118,Phone,Accessories,1061.96,1,USA,23-02-2027 21:00,1061.96
45119,Tablet,Electronics,1244.95,2,Canada,23-02-2027 22:00,2489.9
45120,Headphones,Accessories,286.5,4,Canada,23-02-2027 23:00,1146
45121,Camera,Accessories,566.44,1,India,24-02-2027 00:00,566.44
45122,Phone,Electronics,179.72,3,India,24-02-2027 01:00,539.16
45123,Phone,Electronics,1574.81,3,Canada,24-02-2027 02:00,4724.43
45124,Laptop,Accessories,613.31,3,Canada,24-02-2027 03:00,1839.93
45125,Laptop,Electronics,1181.34,1,Canada,24-02-2027 04:00,1181.34
45126,Headphones,Accessories,974.41,3,Canada,24-02-2027 05:00,2923.23
45127,Headphones,Electronics,1006.99,1,USA,24-02-2027 06:00,1006.99
45128,Headphones,Accessories,1364.81,3,Germany,24-02-2027 07:00,4094.43
45129,Headphones,Electronics,879.78,4,Germany,24-02-2027 08:00,3519.12
45130,Phone,Accessories,574.7,1,UK,24-02-2027 09:00,574.7
45131,Phone,Electronics,878.15,3,India,24-02-2027 10:00,2634.45
45132,Phone,Accessories,1665.15,2,Germany,24-02-2027 11:00,3330.3
45133,Tablet,Electronics,1167.97,1,Canada,24-02-2027 12:00,1167.97
45134,Headphones,Electronics,1955.57,3,Canada,24-02-2027 13:00,5866.71
45135,Tablet,Electronics,1591.51,3,USA,24-02-2027 14:00,4774.53
45136,Camera,Electronics,1668.64,1,India,24-02-2027 15:00,1668.64
45137,Camera,Electronics,1587.06,2,Germany,24-02-2027 16:00,3174.12
45138,Phone,Accessories,940.41,3,USA,24-02-2027 17:00,2821.23
45139,Camera,Accessories,1626.78,4,USA,24-02-2027 18:00,6507.12
45140,Phone,Electronics,1298.55,4,India,24-02-2027 19:00,5194.2
45141,Headphones,Electronics,528.78,4,Canada,24-02-2027 20:00,2115.12
45142,Tablet,Accessories,280.43,2,Canada,24-02-2027 21:00,560.86
45143,Phone,Accessories,1047.82,4,India,24-02-2027 22:00,4191.28
45144,Laptop,Electronics,1207.53,2,USA,24-02-2027 23:00,2415.06
45145,Laptop,Accessories,763.88,2,Canada,25-02-2027 00:00,1527.76
45146,Headphones,Accessories,1296.32,1,India,25-02-2027 01:00,1296.32
45147,Tablet,Electronics,386.45,3,Canada,25-02-2027 02:00,1159.35
45148,Phone,Accessories,1632.01,1,USA,25-02-2027 03:00,1632.01
45149,Headphones,Electronics,861.48,1,Canada,25-02-2027 04:00,861.48
45150,Tablet,Accessories,1479.29,2,Germany,25-02-2027 05:00,2958.58
45151,Laptop,Accessories,1720.66,4,UK,25-02-2027 06:00,6882.64
45152,Phone,Electronics,553.86,1,India,25-02-2027 07:00,553.86
45153,Tablet,Electronics,1136.31,2,Germany,25-02-2027 08:00,2272.62
45154,Camera,Electronics,337.49,2,India,25-02-2027 09:00,674.98
45155,Phone,Electronics,180.9,3,Canada,25-02-2027 10:00,542.7
45156,Camera,Accessories,176.09,1,UK,25-02-2027 11:00,176.09
45157,Headphones,Accessories,1905.3,2,USA,25-02-2027 12:00,3810.6
45158,Tablet,Electronics,185.11,3,USA,25-02-2027 13:00,555.33
45159,Tablet,Accessories,1246,2,India,25-02-2027 14:00,2492
45160,Tablet,Electronics,209.04,3,Canada,25-02-2027 15:00,627.12
45161,Tablet,Accessories,1457.78,2,USA,25-02-2027 16:00,2915.56
45162,Phone,Accessories,1029.72,1,UK,25-02-2027 17:00,1029.72
45163,Camera,Electronics,495.88,1,UK,25-02-2027 18:00,495.88
45164,Camera,Accessories,1246.29,2,Germany,25-02-2027 19:00,2492.58
45165,Headphones,Electronics,735.01,2,USA,25-02-2027 20:00,1470.02
45166,Headphones,Electronics,387.87,4,Canada,25-02-2027 21:00,1551.48
45167,Tablet,Electronics,1505.56,2,UK,25-02-2027 22:00,3011.12
45168,Laptop,Electronics,825.37,1,USA,25-02-2027 23:00,825.37
45169,Laptop,Electronics,991.44,3,Germany,26-02-2027 00:00,2974.32
45170,Tablet,Accessories,173.44,2,Germany,26-02-2027 01:00,346.88
45171,Camera,Electronics,1171.07,3,USA,26-02-2027 02:00,3513.21
45172,Headphones,Accessories,1076.09,3,India,26-02-2027 03:00,3228.27
45173,Phone,Accessories,1522.12,3,USA,26-02-2027 04:00,4566.36
45174,Laptop,Electronics,1008.47,1,UK,26-02-2027 05:00,1008.47
45175,Headphones,Accessories,1703.66,3,USA,26-02-2027 06:00,5110.98
45176,Laptop,Accessories,761.23,2,USA,26-02-2027 07:00,1522.46
45177,Camera,Accessories,1519.58,1,UK,26-02-2027 08:00,1519.58
45178,Camera,Electronics,559.3,2,Germany,26-02-2027 09:00,1118.6
45179,Tablet,Accessories,1740.13,2,Canada,26-02-2027 10:00,3480.26
45180,Tablet,Accessories,768.59,3,UK,26-02-2027 11:00,2305.77
45181,Laptop,Accessories,1499.16,4,Germany,26-02-2027 12:00,5996.64
45182,Laptop,Electronics,1628.07,4,USA,26-02-2027 13:00,6512.28
45183,Headphones,Accessories,411.84,1,Canada,26-02-2027 14:00,411.84
45184,Tablet,Accessories,1622.37,1,Germany,26-02-2027 15:00,1622.37
45185,Camera,Electronics,650.28,1,Canada,26-02-2027 16:00,650.28
45186,Headphones,Accessories,1230.86,4,USA,26-02-2027 17:00,4923.44
45187,Headphones,Accessories,1091.05,3,USA,26-02-2027 18:00,3273.15
45188,Phone,Accessories,1212.66,1,USA,26-02-2027 19:00,1212.66
45189,Camera,Electronics,1598.32,1,UK,26-02-2027 20:00,1598.32
45190,Headphones,Electronics,1679.5,4,USA,26-02-2027 21:00,6718
45191,Phone,Accessories,576.45,4,UK,26-02-2027 22:00,2305.8
45192,Tablet,Accessories,459.54,3,India,26-02-2027 23:00,1378.62
45193,Camera,Accessories,259.06,3,UK,27-02-2027 00:00,777.18
45194,Tablet,Electronics,1441.39,2,Canada,27-02-2027 01:00,2882.78
45195,Phone,Accessories,1004.79,3,India,27-02-2027 02:00,3014.37
45196,Camera,Electronics,383.84,4,India,27-02-2027 03:00,1535.36
45197,Laptop,Electronics,1018.22,1,USA,27-02-2027 04:00,1018.22
45198,Laptop,Accessories,1970.67,4,Canada,27-02-2027 05:00,7882.68
45199,Laptop,Accessories,1159.74,1,Germany,27-02-2027 06:00,1159.74
45200,Headphones,Accessories,1756.95,1,India,27-02-2027 07:00,1756.95
45201,Laptop,Electronics,267.91,4,Canada,27-02-2027 08:00,1071.64
45202,Headphones,Accessories,1813.94,2,Germany,27-02-2027 09:00,3627.88
45203,Headphones,Electronics,1160.45,4,Germany,27-02-2027 10:00,4641.8
45204,Phone,Accessories,1125.92,3,Germany,27-02-2027 11:00,3377.76
45205,Laptop,Accessories,361.71,4,UK,27-02-2027 12:00,1446.84
45206,Camera,Accessories,968.03,4,USA,27-02-2027 13:00,3872.12
45207,Headphones,Accessories,1020.61,1,India,27-02-2027 14:00,1020.61
45208,Phone,Accessories,365.99,1,India,27-02-2027 15:00,365.99
45209,Headphones,Electronics,737.6,2,India,27-02-2027 16:00,1475.2
45210,Camera,Accessories,1769.85,1,USA,27-02-2027 17:00,1769.85
45211,Camera,Electronics,163.38,1,Germany,27-02-2027 18:00,163.38
45212,Laptop,Accessories,1094.95,2,Canada,27-02-2027 19:00,2189.9
45213,Headphones,Accessories,1585.16,4,USA,27-02-2027 20:00,6340.64
45214,Camera,Accessories,1938.71,2,USA,27-02-2027 21:00,3877.42
45215,Tablet,Accessories,1350.39,1,UK,27-02-2027 22:00,1350.39
45216,Camera,Accessories,176.57,2,Germany,27-02-2027 23:00,353.14
45217,Camera,Electronics,1466.31,1,Germany,28-02-2027 00:00,1466.31
45218,Headphones,Accessories,1485.37,4,India,28-02-2027 01:00,5941.48
45219,Camera,Accessories,1120.54,2,USA,28-02-2027 02:00,2241.08
45220,Phone,Electronics,817.84,2,Germany,28-02-2027 03:00,1635.68
45221,Camera,Electronics,935.36,2,USA,28-02-2027 04:00,1870.72
45222,Tablet,Accessories,1895.9,4,Germany,28-02-2027 05:00,7583.6
45223,Camera,Electronics,1786.06,1,Germany,28-02-2027 06:00,1786.06
45224,Laptop,Accessories,639.88,3,Canada,28-02-2027 07:00,1919.64
45225,Headphones,Electronics,240.73,3,India,28-02-2027 08:00,722.19
45226,Tablet,Accessories,1515.47,2,India,28-02-2027 09:00,3030.94
45227,Phone,Accessories,1112.7,4,Germany,28-02-2027 10:00,4450.8
45228,Camera,Accessories,1316.5,2,India,28-02-2027 11:00,2633
45229,Camera,Accessories,1893.34,3,Germany,28-02-2027 12:00,5680.02
45230,Phone,Accessories,1891.47,2,Canada,28-02-2027 13:00,3782.94
45231,Camera,Accessories,1677.39,1,USA,28-02-2027 14:00,1677.39
45232,Laptop,Electronics,603.38,2,India,28-02-2027 15:00,1206.76
45233,Tablet,Accessories,1622.58,4,Germany,28-02-2027 16:00,6490.32
45234,Camera,Electronics,1709.55,4,USA,28-02-2027 17:00,6838.2
45235,Phone,Accessories,101.69,1,Germany,28-02-2027 18:00,101.69
45236,Phone,Accessories,876.26,3,India,28-02-2027 19:00,2628.78
45237,Tablet,Electronics,694.71,1,USA,28-02-2027 20:00,694.71
45238,Laptop,Electronics,1703.48,2,Germany,28-02-2027 21:00,3406.96
45239,Tablet,Electronics,304.82,1,Canada,28-02-2027 22:00,304.82
45240,Camera,Accessories,1282.1,1,India,28-02-2027 23:00,1282.1
45241,Laptop,Accessories,1067.45,2,Canada,01-03-2027 00:00,2134.9
45242,Laptop,Electronics,1857.64,3,UK,01-03-2027 01:00,5572.92
45243,Phone,Electronics,1001.07,2,India,01-03-2027 02:00,2002.14
45244,Laptop,Accessories,246.1,3,Canada,01-03-2027 03:00,738.3
45245,Camera,Accessories,1789.76,4,USA,01-03-2027 04:00,7159.04
45246,Camera,Accessories,1242.25,1,USA,01-03-2027 05:00,1242.25
45247,Camera,Electronics,1369.79,2,Germany,01-03-2027 06:00,2739.58
45248,Headphones,Accessories,1468.07,2,USA,01-03-2027 07:00,2936.14
45249,Laptop,Accessories,1672.81,4,Germany,01-03-2027 08:00,6691.24
45250,Laptop,Accessories,1503.63,1,Canada,01-03-2027 09:00,1503.63
45251,Camera,Electronics,588.81,2,Canada,01-03-2027 10:00,1177.62
45252,Phone,Accessories,1920.36,3,UK,01-03-2027 11:00,5761.08
45253,Laptop,Electronics,376.23,4,USA,01-03-2027 12:00,1504.92
45254,Headphones,Electronics,887.32,4,India,01-03-2027 13:00,3549.28
45255,Laptop,Accessories,1111.62,4,India,01-03-2027 14:00,4446.48
45256,Tablet,Accessories,202.24,3,UK,01-03-2027 15:00,606.72
45257,Headphones,Accessories,336.88,2,UK,01-03-2027 16:00,673.76
45258,Phone,Electronics,458.93,2,USA,01-03-2027 17:00,917.86
45259,Headphones,Accessories,1753.38,3,India,01-03-2027 18:00,5260.14
45260,Headphones,Electronics,1242.68,1,India,01-03-2027 19:00,1242.68
45261,Laptop,Electronics,291.4,2,India,01-03-2027 20:00,582.8
45262,Headphones,Accessories,1492.38,4,Germany,01-03-2027 21:00,5969.52
45263,Camera,Accessories,966.95,1,USA,01-03-2027 22:00,966.95
45264,Headphones,Electronics,402.35,3,UK,01-03-2027 23:00,1207.05
45265,Laptop,Accessories,1166.86,4,India,02-03-2027 00:00,4667.44
45266,Camera,Electronics,830.85,2,Canada,02-03-2027 01:00,1661.7
45267,Phone,Accessories,1331.91,2,Canada,02-03-2027 02:00,2663.82
45268,Tablet,Accessories,1962.6,4,Germany,02-03-2027 03:00,7850.4
45269,Headphones,Accessories,1482.41,1,UK,02-03-2027 04:00,1482.41
45270,Camera,Accessories,1073.73,4,Germany,02-03-2027 05:00,4294.92
45271,Camera,Accessories,1264.08,4,Germany,02-03-2027 06:00,5056.32
45272,Phone,Accessories,1570.35,3,UK,02-03-2027 07:00,4711.05
45273,Phone,Accessories,536.94,1,India,02-03-2027 08:00,536.94
45274,Tablet,Accessories,357.03,1,USA,02-03-2027 09:00,357.03
45275,Tablet,Electronics,1194.35,2,India,02-03-2027 10:00,2388.7
45276,Laptop,Accessories,1516.63,3,Germany,02-03-2027 11:00,4549.89
45277,Tablet,Electronics,902.42,2,UK,02-03-2027 12:00,1804.84
45278,Tablet,Electronics,468.2,4,USA,02-03-2027 13:00,1872.8
45279,Camera,Electronics,1312.36,3,India,02-03-2027 14:00,3937.08
45280,Headphones,Accessories,1385.85,4,Germany,02-03-2027 15:00,5543.4
45281,Headphones,Accessories,1598.45,2,India,02-03-2027 16:00,3196.9
45282,Tablet,Electronics,1213.89,4,UK,02-03-2027 17:00,4855.56
45283,Laptop,Accessories,795.27,1,UK,02-03-2027 18:00,795.27
45284,Laptop,Electronics,516.33,4,USA,02-03-2027 19:00,2065.32
45285,Headphones,Accessories,180.74,4,Canada,02-03-2027 20:00,722.96
45286,Phone,Electronics,861.57,3,Germany,02-03-2027 21:00,2584.71
45287,Camera,Accessories,1563.36,4,Canada,02-03-2027 22:00,6253.44
45288,Tablet,Electronics,1530.47,2,USA,02-03-2027 23:00,3060.94
45289,Camera,Electronics,1889.79,1,UK,03-03-2027 00:00,1889.79
45290,Tablet,Electronics,134.35,1,Germany,03-03-2027 01:00,134.35
45291,Tablet,Accessories,435.58,1,India,03-03-2027 02:00,435.58
45292,Headphones,Electronics,1356.33,1,Canada,03-03-2027 03:00,1356.33
45293,Camera,Electronics,1129.39,4,India,03-03-2027 04:00,4517.56
45294,Camera,Accessories,1464.4,3,India,03-03-2027 05:00,4393.2
45295,Phone,Accessories,838.55,2,UK,03-03-2027 06:00,1677.1
45296,Phone,Accessories,770.22,4,Canada,03-03-2027 07:00,3080.88
45297,Camera,Electronics,1427.68,4,India,03-03-2027 08:00,5710.72
45298,Phone,Electronics,876.45,2,UK,03-03-2027 09:00,1752.9
45299,Phone,Accessories,592.34,4,India,03-03-2027 10:00,2369.36
45300,Tablet,Accessories,673.06,3,Canada,03-03-2027 11:00,2019.18
45301,Headphones,Accessories,517.08,3,Canada,03-03-2027 12:00,1551.24
45302,Tablet,Electronics,121.28,4,UK,03-03-2027 13:00,485.12
45303,Phone,Accessories,1414.72,4,Germany,03-03-2027 14:00,5658.88
45304,Tablet,Electronics,1496.11,4,USA,03-03-2027 15:00,5984.44
45305,Tablet,Accessories,1604.39,3,Canada,03-03-2027 16:00,4813.17
45306,Laptop,Electronics,440.7,1,Germany,03-03-2027 17:00,440.7
45307,Tablet,Accessories,1836.56,2,Canada,03-03-2027 18:00,3673.12
45308,Tablet,Electronics,729.4,3,India,03-03-2027 19:00,2188.2
45309,Headphones,Electronics,1799.52,2,India,03-03-2027 20:00,3599.04
45310,Camera,Electronics,617.34,2,India,03-03-2027 21:00,1234.68
45311,Laptop,Accessories,180.02,1,India,03-03-2027 22:00,180.02
45312,Laptop,Electronics,1084.46,2,UK,03-03-2027 23:00,2168.92
45313,Laptop,Accessories,1107.54,3,Germany,04-03-2027 00:00,3322.62
45314,Laptop,Electronics,1811.77,3,India,04-03-2027 01:00,5435.31
45315,Headphones,Electronics,1373.07,3,Canada,04-03-2027 02:00,4119.21
45316,Camera,Electronics,1670.01,2,India,04-03-2027 03:00,3340.02
45317,Headphones,Accessories,1720.78,4,India,04-03-2027 04:00,6883.12
45318,Laptop,Electronics,1026.86,3,India,04-03-2027 05:00,3080.58
45319,Camera,Electronics,1825.74,4,UK,04-03-2027 06:00,7302.96
45320,Headphones,Accessories,1475.08,3,USA,04-03-2027 07:00,4425.24
45321,Camera,Accessories,307.64,3,UK,04-03-2027 08:00,922.92
45322,Headphones,Electronics,573.63,2,Canada,04-03-2027 09:00,1147.26
45323,Camera,Electronics,295.16,4,India,04-03-2027 10:00,1180.64
45324,Headphones,Electronics,1208.78,3,USA,04-03-2027 11:00,3626.34
45325,Laptop,Electronics,524.2,3,Germany,04-03-2027 12:00,1572.6
45326,Laptop,Electronics,1890.36,3,Germany,04-03-2027 13:00,5671.08
